Product_id,Shape,Weight,Clarity,Colour,Cut,Polish,Symmetry,Fluorescence,Messurements,Price,Product_url
 2106351, CUSHION, 0.54, VVS1, I, EX, EX, EX, EX, N,"$1,557.01",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-3/
 2101820, CUSHION, 0.59, VVS1, I, EX, EX, EX, VG, N,"$1,557.19",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-17/
 2081453, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, N,"$1,557.50",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-230/
 2103020, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, N,"$1,557.50",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-409/
 2098658, CUSHION, 0.7, VS2, J, GD, EX, EX, VG, N,"$1,558.28",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-583/
 2130906, CUSHION, 0.51, VVS2, E, EX, EX, EX, EX, N,"$1,559.17",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-267/
 2134305, CUSHION, 0.53, VS1, D, EX, VG, VG, VG, N,"$1,560.13",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-62/
 2101823, CUSHION, 0.59, VS1, I, EX, EX, EX, EX, N,"$1,560.83",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-6/
 2127680, CUSHION, 0.59, VS2, H, VG, EX, EX, VG, N,"$1,560.91",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-60/
 2130892, CUSHION, 0.7, VS2, J, EX, EX, EX, EX, M,"$1,562.71",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-725/
 2117987, CUSHION, 0.8, VS2, K, EX, EX, EX, EX, F,"$1,564.14",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-70/
 2079092, CUSHION, 0.55, VS1, G, EX, EX, EX, VG, N,"$1,564.70",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-7/
 2101818, CUSHION, 0.54, IF, I, EX, EX, EX, EX, N,"$1,565.05",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-9/
 2116879, CUSHION, 0.72, VS1, K, EX, EX, EX, VG, N,"$1,565.41",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-67/
 2135726, CUSHION, 0.56, VS1, G, EX, EX, EX, VG, N,"$1,567.18",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-29/
 2103000, CUSHION, 0.51, VVS2, E, EX, EX, EX, VG, N,"$1,568.19",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-70/
 2127637, CUSHION, 0.51, VVS2, E, EX, EX, EX, VG, N,"$1,568.19",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-138/
 2132855, CUSHION, 0.56, VVS1, G, EX, EX, EX, VG, F,"$1,569.00",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-27/
 2059309, CUSHION, 0.56, VVS2, E, EX, EX, EX, VG, F,"$1,570.95",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-4/
 2110096, CUSHION, 0.59, VS2, G, EX, EX, EX, VG, N,"$1,571.41",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-54/
 2069675, CUSHION, 0.56, VS2, D, EX, EX, EX, VG, N,"$1,571.91",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-23/
 2077898, CUSHION, 0.51, VS2, D, EX, EX, EX, EX, F,"$1,572.50",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-36/
 2138221, CUSHION, 0.7, VS2, J, VG, EX, EX, VG, N,"$1,573.07",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-739/
 2120133, CUSHION, 0.5, VVS2, D, EX, EX, EX, VG, F,"$1,574.27",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-428/
 2114523, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,574.27",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-429/
 2112730, CUSHION, 0.72, VS1, K, VG, EX, EX, VG, N,"$1,574.67",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-89/
 2106376, CUSHION, 0.53, VS1, E, EX, EX, EX, VG, N,"$1,574.85",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-50/
 2120129, CUSHION, 0.51, VVS1, D, EX, EX, EX, VG, M,"$1,574.93",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-206/
 2106421, CUSHION, 0.59, VS2, G, EX, EX, EX, VG, N,"$1,575.44",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-10/
 2059303, CUSHION, 0.72, SI2, I, EX, EX, EX, GD, N,"$1,575.88",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-22/
 2065847, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,575.98",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-210/
 2138877, CUSHION, 0.7, VS1, K, EX, EX, EX, EX, N,"$1,576.25",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-674/
 2115711, CUSHION, 0.51, VVS2, E, EX, EX, EX, VG, N,"$1,576.64",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-208/
 2056355, CUSHION, 0.71, SI1, J, VG, EX, EX, VG, N,"$1,579.13",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-43/
 2085268, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, F,"$1,579.41",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-242/
 2064617, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,580.22",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-348/
 2049538, CUSHION, 0.51, VS1, E, EX, EX, EX, EX, N,"$1,580.72",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-20/
 2081446, CUSHION, 0.59, VS1, H, EX, EX, EX, VG, N,"$1,581.00",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-29/
 2129756, CUSHION, 0.7, VS1, K, EX, EX, EX, VG, N,"$1,582.00",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-657/
 2092323, CUSHION, 0.52, VVS1, G, EX, VG, VG, VG, N,"$1,582.36",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-25/
 2111464, CUSHION, 0.53, IF, G, EX, EX, EX, EX, M,"$1,582.69",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-21/
 2127647, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,582.92",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-304/
 2081424, CUSHION, 0.51, VVS2, D, EX, EX, EX, VG, F,"$1,583.14",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-161/
 2136985, CUSHION, 0.51, VVS2, D, EX, EX, EX, VG, N,"$1,583.14",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-276/
 2135715, CUSHION, 0.56, VVS2, G, EX, EX, EX, EX, N,"$1,583.53",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-26/
 2118018, CUSHION, 0.7, VS1, K, EX, EX, EX, VG, N,"$1,584.26",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-179/
 2079090, CUSHION, 0.55, VS1, F, EX, EX, EX, EX, N,"$1,584.52",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-5/
 2134308, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,584.54",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-479/
 2135734, CUSHION, 0.52, VS2, D, EX, EX, EX, EX, N,"$1,585.06",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-110/
 2111493, CUSHION, 0.5, VS1, F, EX, EX, EX, VG, N,"$1,585.41",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-102/
 2051909, CUSHION, 0.51, VS1, E, EX, EX, EX, VG, N,"$1,585.76",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-223/
 2132821, CUSHION, 0.73, VVS1, L, EX, EX, EX, VG, N,"$1,586.00",https://capitalwholesalediamonds.com/product/0-73-ct-cushion-64/
 2114492, CUSHION, 0.7, VS1, K, VG, EX, EX, VG, N,"$1,586.50",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-241/
 2097750, CUSHION, 0.5, VS2, D, EX, EX, EX, VG, N,"$1,587.79",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-395/
 2096196, CUSHION, 0.56, VS2, G, EX, EX, EX, VG, N,"$1,588.29",https://capitalwholesalediamonds.com/product/0-56-ct-cushion-8/
 2045900, CUSHION, 0.59, VVS1, G, EX, EX, EX, VG, N,"$1,589.62",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-4/
 2127598, CUSHION, 0.81, SI1, W-X, EX, EX, EX, VG, F,"$1,589.92",https://capitalwholesalediamonds.com/product/0-81-ct-cushion-79/
 2134328, CUSHION, 0.5, VS2, G, EX, EX, EX, VG, N,"$1,591.27",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-546/
 2106359, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,592.06",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-182/
 2138893, CUSHION, 0.52, VS1, D, EX, EX, EX, EX, N,"$1,592.57",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-109/
 2106380, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,592.93",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-121/
 2081427, CUSHION, 0.53, VVS2, E, EX, EX, EX, VG, F,"$1,592.94",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-39/
 2138189, CUSHION, 0.9, SI1, M, EX, EX, EX, VG, N,"$1,592.99",https://capitalwholesalediamonds.com/product/0-9-ct-cushion-133/
 2061870, CUSHION, 0.53, VVS2, E, EX, VG, VG, VG, N,"$1,597.33",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-40/
 2111473, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,598.10",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-417/
 2098660, CUSHION, 0.75, VS2, L, EX, EX, EX, EX, N,"$1,598.69",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-110/
 2038642, CUSHION, 0.7, VS2, I, EX, EX, EX, VG, ST,"$1,599.03",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-48/
 2106350, CUSHION, 0.59, VVS1, I, EX, EX, EX, VG, N,"$1,599.37",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-11/
 2134296, CUSHION, 0.52, VVS2, E, EX, EX, EX, VG, N,"$1,599.46",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-118/
 2099839, CUSHION, 0.5, VS2, D, EX, EX, EX, EX, N,"$1,599.69",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-279/
 2120146, CUSHION, 0.59, VS2, G, EX, EX, EX, VG, N,"$1,600.14",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-53/
 2122404, CUSHION, 0.59, VS2, G, VG, EX, EX, VG, N,"$1,600.14",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-62/
 2121309, CUSHION, 0.7, VS2, I, GD, EX, EX, VG, N,"$1,600.45",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-451/
 2073661, CUSHION, 0.7, SI1, I, VG, EX, EX, VG, N,"$1,602.61",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-367/
 2130903, CUSHION, 0.54, VVS1, F, EX, EX, EX, VG, N,"$1,602.84",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-11/
 2097743, CUSHION, 0.5, VS1, G, EX, EX, EX, VG, N,"$1,603.20",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-402/
 2106396, CUSHION, 0.59, VS1, H, EX, EX, EX, VG, N,"$1,603.26",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-51/
 220411-88, CUSHION, 1.05,, FANCY, EX, VG, VG, VG, F,"$1,604.69",https://capitalwholesalediamonds.com/product/1-05-ct-cushion-6/
 2123343, CUSHION, 0.72, VVS2, K, EX, EX, EX, VG, N,"$1,605.11",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-63/
 2100830, CUSHION, 0.55, VVS2, F, EX, EX, EX, VG, N,"$1,607.71",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-9/
 2060696, CUSHION, 0.55, VVS2, E, EX, EX, EX, VG, N,"$1,608.57",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-17/
 2100829, CUSHION, 0.51, VVS1, E, EX, EX, EX, VG, N,"$1,608.80",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-244/
 2062806, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,609.88",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-342/
 2134290, CUSHION, 0.7, SI1, H, GD, EX, EX, VG, M,"$1,610.65",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-736/
 2106365, CUSHION, 0.58, VVS2, G, VG, EX, EX, VG, N,"$1,611.51",https://capitalwholesalediamonds.com/product/0-58-ct-cushion-3/
 2130904, CUSHION, 0.55, VVS1, G, EX, EX, EX, VG, N,"$1,612.00",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-33/
 2098659, CUSHION, 0.7, VS2, J, VG, EX, EX, VG, F,"$1,612.70",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-154/
 214185-99, CUSHION, 1.08, I1, FANCY, EX, EX, EX, VG, M,"$1,613.17",https://capitalwholesalediamonds.com/product/1-08-ct-cushion/
 2134322, CUSHION, 0.59, VS2, F, EX, EX, EX, VG, N,"$1,613.71",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-69/
 2097742, CUSHION, 0.53, VS1, G, EX, VG, VG, EX, N,"$1,614.52",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-17/
 2126579, CUSHION, 0.52, VVS2, D, EX, EX, EX, EX, F,"$1,615.41",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-100/
 2101816, CUSHION, 0.53, IF, G, EX, EX, EX, VG, F,"$1,616.94",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-19/
 2057987, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,618.34",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-339/
 2100808, CUSHION, 0.8, VVS2, L, VG, EX, EX, VG, F,"$1,619.80",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-54/
 2111481, CUSHION, 0.6, VVS2, H, EX, EX, EX, VG, F,"$1,623.93",https://capitalwholesalediamonds.com/product/0-6-ct-cushion-11/
 2094477, CUSHION, 0.7, SI1, H, FG, EX, EX, VG, N,"$1,624.12",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-137/
 2132867, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,624.24",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-474/
 220411-64, CUSHION, 1.21, SI1, FANCY, EX, EX, EX, VG, F,"$1,626.66",https://capitalwholesalediamonds.com/product/1-21-ct-cushion-17/
 2115712, CUSHION, 0.53, VVS2, F, EX, EX, EX, EX, N,"$1,627.21",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-28/
 2131833, CUSHION, 0.7, VVS2, J, EX, EX, EX, VG, M,"$1,627.67",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-728/
 2098665, CUSHION, 0.59, VVS1, H, EX, EX, EX, VG, F,"$1,627.94",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-9/
 2120130, CUSHION, 0.5, VVS1, E, EX, EX, EX, VG, N,"$1,631.76",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-141/
 2103022, CUSHION, 0.52, VS2, E, EX, EX, EX, EX, N,"$1,632.30",https://capitalwholesalediamonds.com/product/0-52-ct-cushion-34/
 2129777, CUSHION, 0.7, SI1, I, EX, EX, EX, EX, M,"$1,632.30",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-659/
 2123365, CUSHION, 0.55, VS1, G, EX, EX, EX, EX, N,"$1,632.61",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-15/
 2041352, CUSHION, 0.7, SI1, J, EX, EX, EX, VG, F,"$1,633.13",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-327/
 2081438, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,634.30",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-175/
 2106375, CUSHION, 0.5, VS1, D, EX, EX, EX, VG, N,"$1,637.75",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-412/
 2102994, CUSHION, 0.53, VVS1, E, EX, EX, EX, VG, N,"$1,638.68",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-48/
 2086267, CUSHION, 0.7, VS1, J, VG, EX, EX, GD, F,"$1,640.11",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-522/
 2091329, CUSHION, 0.5, VVS1, F, EX, EX, EX, VG, N,"$1,640.33",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-367/
 2090481, CUSHION, 0.59, VVS1, H, EX, EX, EX, EX, N,"$1,641.46",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-7/
 2131840, CUSHION, 0.72, SI1, H, EX, EX, EX, VG, M,"$1,642.52",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-227/
 2092329, CUSHION, 0.5, VS1, E, EX, EX, EX, EX, N,"$1,644.57",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-371/
 2100828, CUSHION, 0.51, VVS1, D, EX, EX, EX, VG, M,"$1,647.69",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-193/
 2106389, CUSHION, 0.55, VS1, G, EX, EX, EX, VG, N,"$1,648.68",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-10/
 2081433, CUSHION, 0.55, VS1, D, EX, EX, EX, VG, N,"$1,648.68",https://capitalwholesalediamonds.com/product/0-55-ct-cushion-16/
 2123359, CUSHION, 0.5, VVS1, F, EX, EX, EX, EX, N,"$1,650.39",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-163/
 2123349, CUSHION, 0.75, VS1, K, EX, EX, EX, VG, F,"$1,652.22",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-122/
 2062812, CUSHION, 0.61, VVS2, I, EX, EX, EX, VG, N,"$1,652.28",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-4/
 2047134, CUSHION, 0.53, VVS2, E, EX, EX, EX, EX, N,"$1,652.38",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-55/
 2112755, CUSHION, 0.7, SI1, J, EX, EX, EX, VG, F,"$1,652.46",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-147/
 2104982, CUSHION, 0.78, VVS2, L, EX, EX, EX, EX, N,"$1,653.34",https://capitalwholesalediamonds.com/product/0-78-ct-cushion-4/
 2108699, CUSHION, 0.63, SI1, FANCY, EX, EX, EX, VG, N,"$1,654.85",https://capitalwholesalediamonds.com/product/0-63-ct-cushion/
 2098647, CUSHION, 0.76, VS1, K, EX, EX, EX, VG, F,"$1,655.24",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-16/
 2004642, CUSHION, 0.7, VS2, I, GD, EX, EX, VG, N,"$1,656.17",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-460/
 2077874, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, F,"$1,657.28",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-344/
 2124329, CUSHION, 0.71, VVS1, J, EX, EX, EX, VG, M,"$1,660.00",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-171/
 2111412, CUSHION, 0.8, VVS2, L, VG, EX, EX, VG, N,"$1,660.10",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-90/
 2043132, CUSHION, 0.71, SI1, H, EX, EX, EX, VG, N,"$1,661.14",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-15/
 2093318, CUSHION, 0.75, SI1, J, EX, EX, EX, VG, ST,"$1,661.97",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-74/
 2126574, CUSHION, 0.5, VVS1, D, EX, EX, EX, VG, F,"$1,662.22",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-301/
 2120138, CUSHION, 0.57, VS1, D, EX, EX, EX, VG, N,"$1,664.37",https://capitalwholesalediamonds.com/product/0-57-ct-cushion-9/
 2132860, CUSHION, 0.51, VVS2, D, EX, EX, EX, VG, N,"$1,666.08",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-268/
 2097737, CUSHION, 0.5, VVS2, E, EX, EX, EX, VG, N,"$1,666.48",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-401/
 2071852, CUSHION, 0.71, VS2, J, EX, EX, EX, EX, ST,"$1,667.09",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-52/
 2106388, CUSHION, 0.59, VS1, G, EX, EX, EX, VG, F,"$1,667.36",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-13/
 2103973, CUSHION, 0.7, SI2, F, EX, EX, EX, VG, N,"$1,667.43",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-687/
 2077897, CUSHION, 0.53, VS2, D, EX, EX, EX, EX, N,"$1,668.55",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-12/
 2081426, CUSHION, 0.54, VVS2, E, EX, EX, EX, VG, N,"$1,669.36",https://capitalwholesalediamonds.com/product/0-54-ct-cushion-7/
 2115713, CUSHION, 0.59, VVS2, H, EX, EX, EX, GD, N,"$1,669.40",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-52/
 2112758, CUSHION, 0.75, SI2, H, EX, EX, EX, VG, M,"$1,669.53",https://capitalwholesalediamonds.com/product/0-75-ct-cushion-88/
 2047106, CUSHION, 0.82, IF, W-X, EX, EX, EX, VG, N,"$1,670.83",https://capitalwholesalediamonds.com/product/0-82-ct-cushion-6/
 2097732, CUSHION, 0.7, SI1, I, EX, EX, EX, VG, F,"$1,670.89",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-155/
 2069672, CUSHION, 0.76, VS1, K, EX, EX, EX, VG, N,"$1,673.72",https://capitalwholesalediamonds.com/product/0-76-ct-cushion-4/
 2129767, CUSHION, 0.7, VS2, J, VG, EX, EX, EX, N,"$1,674.21",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-710/
 2077884, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,675.67",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-225/
 2077883, CUSHION, 0.5, VS1, E, EX, EX, EX, VG, N,"$1,675.67",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-352/
 2131365, CUSHION, 0.61, SI2, FANCY, VG, VG, VG, VG, N,"$1,676.07",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-22/
 2101808, CUSHION, 0.71, VS2, J, VG, EX, EX, VG, N,"$1,676.09",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-63/
 2128200, CUSHION, 0.62, SI1, FANCY, EX, EX, EX, VG, M,"$1,677.07",https://capitalwholesalediamonds.com/product/0-62-ct-cushion-9/
 2121318, CUSHION, 0.7, SI1, J, EX, VG, VG, VG, N,"$1,678.63",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-247/
 2088047, CUSHION, 0.59, VS2, D, EX, EX, EX, EX, M,"$1,678.90",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-5/
 2126583, CUSHION, 0.59, VS1, E, EX, EX, EX, VG, F,"$1,678.90",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-59/
 2123355, CUSHION, 0.78, SI1, J, VG, EX, EX, VG, VS,"$1,682.49",https://capitalwholesalediamonds.com/product/0-78-ct-cushion-14/
 2106358, CUSHION, 0.53, VVS2, E, EX, EX, EX, VG, N,"$1,684.30",https://capitalwholesalediamonds.com/product/0-53-ct-cushion-29/
 2138225, CUSHION, 0.7, SI2, J, EX, EX, EX, VG, N,"$1,685.45",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-720/
 2107887, CUSHION, 0.7, SI2, H, EX, EX, EX, VG, N,"$1,685.63",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-596/
 2135713, CUSHION, 0.59, VVS2, F, EX, GD, GD, VG, M,"$1,686.57",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-74/
 2136993, CUSHION, 0.6, VS1, I, EX, EX, EX, EX, N,"$1,688.05",https://capitalwholesalediamonds.com/product/0-6-ct-cushion-42/
 2012891, CUSHION, 0.7, SI1, I, VG, EX, EX, VG, F,"$1,689.04",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-463/
 2097736, CUSHION, 0.5, VVS1, E, EX, EX, EX, VG, N,"$1,689.26",https://capitalwholesalediamonds.com/product/0-5-ct-cushion-400/
 2098646, CUSHION, 0.7, VS1, J, GD, EX, EX, EX, F,"$1,690.18",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-181/
 2100809, CUSHION, 0.8, VS2, K, EX, EX, EX, VG, F,"$1,691.37",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-123/
 2045300, CUSHION, 0.8, VS1, J, EX, EX, EX, VG, ST,"$1,691.45",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-144/
 2128766, CUSHION, 0.7, SI1, H, GD, EX, EX, VG, N,"$1,696.92",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-322/
 2107885, CUSHION, 0.7, SI1, J, EX, EX, EX, VG, N,"$1,697.96",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-224/
 2106381, CUSHION, 0.61, VS1, F, EX, EX, EX, VG, M,"$1,698.89",https://capitalwholesalediamonds.com/product/0-61-ct-cushion-18/
 2094479, CUSHION, 0.7, SI1, J, EX, EX, EX, VG, F,"$1,699.10",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-386/
 2128198, CUSHION, 0.8, SI1, FANCY, EX, EX, EX, VG, N,"$1,699.10",https://capitalwholesalediamonds.com/product/0-8-ct-cushion-95/
 2112754, CUSHION, 0.71, SI1, I, EX, EX, EX, EX, ST,"$1,699.15",https://capitalwholesalediamonds.com/product/0-71-ct-cushion-95/
 2106345, CUSHION, 0.51, VVS1, D, EX, EX, EX, VG, M,"$1,699.33",https://capitalwholesalediamonds.com/product/0-51-ct-cushion-105/
 2130883, CUSHION, 0.7, VS1, J, VG, EX, EX, VG, M,"$1,700.30",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-732/
 2131844, CUSHION, 0.6, VS1, I, EX, EX, EX, EX, N,"$1,700.73",https://capitalwholesalediamonds.com/product/0-6-ct-cushion-41/
 2124360, CUSHION, 0.59, VS1, G, VG, EX, EX, EX, N,"$1,701.00",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-22/
 2090480, CUSHION, 0.7, SI2, H, EX, EX, EX, VG, N,"$1,701.55",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-528/
 2126548, CUSHION, 0.87, VS2, U-V, EX, VG, VG, VG, N,"$1,701.99",https://capitalwholesalediamonds.com/product/0-87-ct-cushion/
 2106336, CUSHION, 0.7, VS2, J, VG, VG, VG, EX, N,"$1,702.61",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-144/
 2114532, CUSHION, 0.59, VS2, G, EX, EX, EX, VG, N,"$1,702.95",https://capitalwholesalediamonds.com/product/0-59-ct-cushion-41/
 2050691, CUSHION, 0.72, VS2, I, EX, EX, EX, VG, ST,"$1,705.80",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-119/
 2098654, CUSHION, 0.72, VS2, I, EX, EX, EX, VG, ST,"$1,705.80",https://capitalwholesalediamonds.com/product/0-72-ct-cushion-185/
 2090477, CUSHION, 0.7, SI1, J, EX, EX, EX, VG, F,"$1,705.93",https://capitalwholesalediamonds.com/product/0-7-ct-cushion-378/
